userid	voucherCode	status	campaignID	time
8896	1100-40020	GIVEN	1100	2022-01-17 03:34:37.335
18959	1101-40102	GIVEN	1101	2022-01-17 03:03:04.698
8473	1102-40117	GIVEN	1102	2022-01-17 02:06:35.643
29629	1105-40128	GIVEN	1105	2022-01-17 16:22:04.036
27739	1107-40137	GIVEN	1107	2022-01-17 18:49:06.668
4524	1105-40164	GIVEN	1105	2022-01-17 23:30:39.233
35028	1108-40343	GIVEN	1108	2022-01-17 12:41:45.855
29720	1108-40392	GIVEN	1108	2022-01-17 04:55:32.698
6298	1106-40402	GIVEN	1106	2022-01-17 01:29:12.064
35566	1100-40410	GIVEN	1100	2022-01-17 21:25:39.155
19571	1104-40418	GIVEN	1104	2022-01-17 18:14:36.928
14078	1109-40426	GIVEN	1109	2022-01-17 07:26:56.658
6740	1108-40452	GIVEN	1108	2022-01-17 10:36:21.735
29646	1104-40484	GIVEN	1104	2022-01-17 00:33:36.906
25784	1105-40507	GIVEN	1105	2022-01-17 00:34:05.338
31277	1108-40511	GIVEN	1108	2022-01-17 05:14:33.947
17029	1100-40627	GIVEN	1100	2022-01-17 15:50:29.650
37576	1107-40643	GIVEN	1107	2022-01-17 14:03:52.402
4990	1103-40645	GIVEN	1103	2022-01-17 15:53:11.718
30726	1106-40671	GIVEN	1106	2022-01-17 20:15:10.008
13346	1109-40672	GIVEN	1109	2022-01-17 01:24:21.567
15025	1103-40812	GIVEN	1103	2022-01-17 08:24:02.945
1613	1106-40838	GIVEN	1106	2022-01-17 03:09:13.274
6327	1104-40843	GIVEN	1104	2022-01-17 00:25:50.267
17172	1108-40845	GIVEN	1108	2022-01-17 09:39:00.529
5789	1104-40847	GIVEN	1104	2022-01-17 09:57:54.247
10852	1109-40887	GIVEN	1109	2022-01-17 18:27:18.719
35922	1101-40959	GIVEN	1101	2022-01-17 03:33:58.354
30517	1102-40967	GIVEN	1102	2022-01-17 16:28:51.800
3587	1100-40968	GIVEN	1100	2022-01-17 19:44:33.698
4762	1100-40976	GIVEN	1100	2022-01-17 20:55:56.682
17348	1105-41037	GIVEN	1105	2022-01-17 00:27:11.338
35258	1101-41039	GIVEN	1101	2022-01-17 12:40:45.450
3974	1107-41055	GIVEN	1107	2022-01-17 20:54:00.005
34930	1106-41062	GIVEN	1106	2022-01-17 09:39:34.823
32245	1106-41119	GIVEN	1106	2022-01-17 19:35:56.907
11939	1101-41193	GIVEN	1101	2022-01-17 05:24:12.404
10473	1107-41196	GIVEN	1107	2022-01-17 09:23:15.967
36024	1106-41237	GIVEN	1106	2022-01-17 08:56:36.009
36713	1106-41249	GIVEN	1106	2022-01-17 15:06:51.851
22693	1105-41288	GIVEN	1105	2022-01-17 20:47:22.513
13775	1108-41294	GIVEN	1108	2022-01-17 04:46:04.427
38927	1105-41308	GIVEN	1105	2022-01-17 02:03:23.898
10517	1100-41419	GIVEN	1100	2022-01-17 02:26:50.796
1120	1106-41440	GIVEN	1106	2022-01-17 10:26:06.609
15891	1107-41443	GIVEN	1107	2022-01-17 19:31:28.729
26170	1102-41446	GIVEN	1102	2022-01-17 13:36:35.835
3741	1101-41456	GIVEN	1101	2022-01-17 10:54:57.016
18894	1106-41534	GIVEN	1106	2022-01-17 13:39:02.407
10564	1105-41546	GIVEN	1105	2022-01-17 08:41:20.076
25826	1106-41555	GIVEN	1106	2022-01-17 11:22:50.789
23214	1103-41562	GIVEN	1103	2022-01-17 00:15:29.806
24079	1102-41829	GIVEN	1102	2022-01-17 02:23:05.674
20185	1102-41833	GIVEN	1102	2022-01-17 13:35:46.738
28169	1106-41935	GIVEN	1106	2022-01-17 10:17:32.995
32838	1106-42006	GIVEN	1106	2022-01-17 05:11:02.614
2761	1103-42040	GIVEN	1103	2022-01-17 18:59:14.017
26977	1103-42046	GIVEN	1103	2022-01-17 04:32:28.255
7371	1106-42091	GIVEN	1106	2022-01-17 03:12:07.653
20892	1109-42112	GIVEN	1109	2022-01-17 17:24:28.166
2616	1107-42118	GIVEN	1107	2022-01-17 23:02:43.132
33799	1106-42128	GIVEN	1106	2022-01-17 11:09:11.428
12495	1108-42147	GIVEN	1108	2022-01-17 09:20:09.678
8955	1105-42222	GIVEN	1105	2022-01-17 21:07:42.031
27526	1105-42271	GIVEN	1105	2022-01-17 11:55:42.159
30533	1108-42274	GIVEN	1108	2022-01-17 22:38:48.092
36545	1109-42320	GIVEN	1109	2022-01-17 04:54:23.473
23995	1108-42325	GIVEN	1108	2022-01-17 03:47:45.375
25120	1101-42334	GIVEN	1101	2022-01-17 00:31:51.345
29055	1109-42388	GIVEN	1109	2022-01-17 15:38:23.064
128	1106-42460	GIVEN	1106	2022-01-17 20:55:58.077
12198	1102-42491	GIVEN	1102	2022-01-17 09:12:55.639
25416	1105-42502	GIVEN	1105	2022-01-17 01:55:12.658
13425	1105-42511	GIVEN	1105	2022-01-17 04:35:18.514
19053	1106-42882	GIVEN	1106	2022-01-17 14:18:49.138
1051	1107-42969	GIVEN	1107	2022-01-17 09:33:15.073
5183	1101-43067	GIVEN	1101	2022-01-17 21:36:48.263
14424	1105-43081	GIVEN	1105	2022-01-17 12:55:12.995
7640	1105-43150	GIVEN	1105	2022-01-17 23:50:34.958
5171	1100-43155	GIVEN	1100	2022-01-17 06:17:41.472
25078	1101-43270	GIVEN	1101	2022-01-17 21:12:27.733
23522	1100-43313	GIVEN	1100	2022-01-17 00:55:06.707
35923	1102-43362	GIVEN	1102	2022-01-17 09:45:28.197
27099	1101-43387	GIVEN	1101	2022-01-17 12:03:32.251
29943	1108-43432	GIVEN	1108	2022-01-17 16:04:35.625
26466	1108-43440	GIVEN	1108	2022-01-17 21:16:52.750
33841	1103-43499	GIVEN	1103	2022-01-17 09:52:03.629
25452	1102-43587	GIVEN	1102	2022-01-17 22:29:54.441
30119	1102-43630	GIVEN	1102	2022-01-17 09:22:48.215
36668	1101-43636	GIVEN	1101	2022-01-17 11:30:45.924
21328	1109-43655	GIVEN	1109	2022-01-17 07:07:22.507
14671	1101-43668	GIVEN	1101	2022-01-17 22:03:26.040
7566	1108-43678	GIVEN	1108	2022-01-17 09:46:02.227
26126	1101-43683	GIVEN	1101	2022-01-17 22:46:18.501
34519	1100-43799	GIVEN	1100	2022-01-17 13:02:49.960
27441	1109-43805	GIVEN	1109	2022-01-17 07:43:11.778
3185	1100-43819	GIVEN	1100	2022-01-17 09:46:29.159
11830	1108-43834	GIVEN	1108	2022-01-17 15:13:58.042
6503	1103-43859	GIVEN	1103	2022-01-17 07:52:47.978
28335	1108-43941	GIVEN	1108	2022-01-17 00:35:15.299
25338	1105-43943	GIVEN	1105	2022-01-17 16:04:58.765
9204	1106-44055	GIVEN	1106	2022-01-17 23:00:36.947
5327	1108-44064	GIVEN	1108	2022-01-17 22:40:38.423
21466	1106-44104	GIVEN	1106	2022-01-17 22:32:51.004
8734	1104-44120	GIVEN	1104	2022-01-17 02:43:26.082
36238	1101-44200	GIVEN	1101	2022-01-17 00:21:06.393
34513	1103-44201	GIVEN	1103	2022-01-17 04:48:15.957
36444	1106-44206	GIVEN	1106	2022-01-17 21:22:22.454
35473	1108-44244	GIVEN	1108	2022-01-17 23:15:15.414
3405	1102-44312	GIVEN	1102	2022-01-17 09:27:24.473
7642	1102-44328	GIVEN	1102	2022-01-17 14:12:43.503
36756	1109-44449	GIVEN	1109	2022-01-17 01:39:41.942
16616	1105-44503	GIVEN	1105	2022-01-17 13:03:34.597
34416	1105-44557	GIVEN	1105	2022-01-17 10:07:33.257
34133	1100-44590	GIVEN	1100	2022-01-17 11:07:26.670
23954	1102-44605	GIVEN	1102	2022-01-17 10:14:30.234
4380	1103-44700	GIVEN	1103	2022-01-17 19:51:04.042
23244	1101-44727	GIVEN	1101	2022-01-17 20:50:50.835
27197	1100-44774	GIVEN	1100	2022-01-17 07:57:42.706
18944	1103-44815	GIVEN	1103	2022-01-17 16:25:49.441
21255	1105-44826	GIVEN	1105	2022-01-17 06:16:05.089
27486	1101-44833	GIVEN	1101	2022-01-17 08:44:20.144
30564	1106-44857	GIVEN	1106	2022-01-17 03:59:54.088
1516	1109-44899	GIVEN	1109	2022-01-17 04:46:06.051
32997	1100-44970	GIVEN	1100	2022-01-17 16:42:21.565
4215	1106-45079	GIVEN	1106	2022-01-17 12:46:00.472
38997	1108-45086	GIVEN	1108	2022-01-17 03:22:42.919
23509	1109-45096	GIVEN	1109	2022-01-17 15:41:00.569
22821	1106-45126	GIVEN	1106	2022-01-17 03:16:33.206
30688	1104-45137	GIVEN	1104	2022-01-17 16:41:55.245
5945	1102-45172	GIVEN	1102	2022-01-17 13:41:51.841
27141	1102-45196	GIVEN	1102	2022-01-17 21:42:57.801
28603	1103-45327	GIVEN	1103	2022-01-17 19:53:15.331
6880	1105-45441	GIVEN	1105	2022-01-17 20:18:08.754
1361	1109-45442	GIVEN	1109	2022-01-17 16:06:34.523
31895	1108-45531	GIVEN	1108	2022-01-17 06:04:14.303
39986	1106-45657	GIVEN	1106	2022-01-17 13:03:10.259
35222	1105-45683	GIVEN	1105	2022-01-17 11:44:37.024
37459	1104-45693	GIVEN	1104	2022-01-17 13:27:46.781
32887	1100-45698	GIVEN	1100	2022-01-17 17:52:27.590
38868	1109-45749	GIVEN	1109	2022-01-17 04:26:46.118
4964	1106-45760	GIVEN	1106	2022-01-17 01:02:16.239
22841	1105-45788	GIVEN	1105	2022-01-17 19:19:22.947
31656	1101-45793	GIVEN	1101	2022-01-17 01:28:09.531
16307	1107-45803	GIVEN	1107	2022-01-17 18:32:07.529
32711	1101-45837	GIVEN	1101	2022-01-17 19:51:53.177
15137	1106-45881	GIVEN	1106	2022-01-17 11:16:40.175
18746	1106-45892	GIVEN	1106	2022-01-17 06:44:32.285
35267	1103-45893	GIVEN	1103	2022-01-17 22:16:42.415
26913	1102-45894	GIVEN	1102	2022-01-17 07:36:21.947
5077	1107-45898	GIVEN	1107	2022-01-17 03:46:42.238
27519	1109-45900	GIVEN	1109	2022-01-17 18:12:04.049
12279	1104-45909	GIVEN	1104	2022-01-17 10:12:28.083
412	1104-45945	GIVEN	1104	2022-01-17 14:13:29.239
15642	1106-45949	GIVEN	1106	2022-01-17 07:52:35.430
122	1108-45951	GIVEN	1108	2022-01-17 05:20:17.978
5095	1104-45964	GIVEN	1104	2022-01-17 23:31:29.565
32573	1106-45976	GIVEN	1106	2022-01-17 18:46:02.297
23024	1102-46006	GIVEN	1102	2022-01-17 09:10:33.304
26388	1101-46077	GIVEN	1101	2022-01-17 14:31:49.829
1349	1100-46087	GIVEN	1100	2022-01-17 07:54:13.885
6455	1103-46102	GIVEN	1103	2022-01-17 17:16:25.912
33438	1103-46129	GIVEN	1103	2022-01-17 09:48:15.265
28087	1101-46141	GIVEN	1101	2022-01-17 04:30:36.745
15173	1100-46162	GIVEN	1100	2022-01-17 16:46:25.697
2875	1109-46210	GIVEN	1109	2022-01-17 08:06:47.493
8919	1105-46239	GIVEN	1105	2022-01-17 15:12:08.804
8395	1106-46243	GIVEN	1106	2022-01-17 22:28:46.435
19195	1105-46294	GIVEN	1105	2022-01-17 10:29:14.673
21851	1104-46321	GIVEN	1104	2022-01-17 09:06:05.143
36969	1109-46324	GIVEN	1109	2022-01-17 20:43:13.192
17657	1107-46408	GIVEN	1107	2022-01-17 12:27:47.878
18279	1109-46449	GIVEN	1109	2022-01-17 10:03:32.921
17293	1109-46456	GIVEN	1109	2022-01-17 20:00:33.793
8356	1100-46462	GIVEN	1100	2022-01-17 23:25:54.453
36543	1107-46591	GIVEN	1107	2022-01-17 13:26:26.588
31928	1108-46597	GIVEN	1108	2022-01-17 11:45:53.034
14332	1108-46666	GIVEN	1108	2022-01-17 15:19:15.740
9797	1107-46723	GIVEN	1107	2022-01-17 04:07:28.423
26326	1107-46797	GIVEN	1107	2022-01-17 10:24:21.220
31987	1109-46812	GIVEN	1109	2022-01-17 10:06:57.673
9891	1108-46821	GIVEN	1108	2022-01-17 06:11:25.534
27638	1107-46835	GIVEN	1107	2022-01-17 09:00:33.707
1497	1101-46841	GIVEN	1101	2022-01-17 16:00:22.481
11147	1105-46884	GIVEN	1105	2022-01-17 08:31:25.048
11206	1104-46887	GIVEN	1104	2022-01-17 18:58:59.396
15822	1104-46908	GIVEN	1104	2022-01-17 17:25:13.263
36266	1105-46955	GIVEN	1105	2022-01-17 18:30:14.017
24438	1102-46959	GIVEN	1102	2022-01-17 17:50:14.600
3170	1100-47079	GIVEN	1100	2022-01-17 07:41:33.635
30306	1108-47097	GIVEN	1108	2022-01-17 00:58:54.781
9605	1105-47112	GIVEN	1105	2022-01-17 07:43:59.782
37946	1108-47249	GIVEN	1108	2022-01-17 15:06:58.670
39434	1100-47261	GIVEN	1100	2022-01-17 13:30:18.935
10825	1107-47296	GIVEN	1107	2022-01-17 06:19:19.704
29576	1107-47303	GIVEN	1107	2022-01-17 04:51:19.313
35600	1102-47306	GIVEN	1102	2022-01-17 11:50:47.735
34975	1104-47318	GIVEN	1104	2022-01-17 09:20:53.801
23844	1104-47344	GIVEN	1104	2022-01-17 06:03:11.307
25849	1108-47361	GIVEN	1108	2022-01-17 02:05:47.444
28473	1100-47391	GIVEN	1100	2022-01-17 20:54:33.798
39437	1101-47412	GIVEN	1101	2022-01-17 12:09:06.510
14062	1104-47424	GIVEN	1104	2022-01-17 14:54:13.087
7332	1101-47489	GIVEN	1101	2022-01-17 22:36:34.883
14570	1101-47514	GIVEN	1101	2022-01-17 18:16:24.789
18749	1102-47555	GIVEN	1102	2022-01-17 05:28:27.604
12900	1102-47559	GIVEN	1102	2022-01-17 06:27:10.967
23239	1103-47578	GIVEN	1103	2022-01-17 12:02:21.249
33588	1108-47622	GIVEN	1108	2022-01-17 15:29:49.580
16239	1100-47691	GIVEN	1100	2022-01-17 18:31:17.711
19409	1106-47701	GIVEN	1106	2022-01-17 21:10:01.402
21616	1108-47747	GIVEN	1108	2022-01-17 17:54:25.028
39997	1107-47766	GIVEN	1107	2022-01-17 01:15:18.427
38962	1107-47803	GIVEN	1107	2022-01-17 12:57:55.290
19217	1109-47823	GIVEN	1109	2022-01-17 09:14:18.721
34468	1102-47841	GIVEN	1102	2022-01-17 03:07:50.664
27135	1102-47847	GIVEN	1102	2022-01-17 11:49:58.380
39903	1104-47857	GIVEN	1104	2022-01-17 09:40:11.356
15056	1103-47864	GIVEN	1103	2022-01-17 06:03:54.854
2519	1104-47866	GIVEN	1104	2022-01-17 22:13:14.307
32773	1100-47932	GIVEN	1100	2022-01-17 07:59:57.923
27601	1102-47940	GIVEN	1102	2022-01-17 11:53:29.109
24560	1100-47989	GIVEN	1100	2022-01-17 18:19:24.459
30062	1101-47994	GIVEN	1101	2022-01-17 22:30:29.989
34684	1105-48073	GIVEN	1105	2022-01-17 13:49:03.557
28466	1102-48096	GIVEN	1102	2022-01-17 09:30:33.656
13340	1101-48164	GIVEN	1101	2022-01-17 02:53:28.011
16218	1108-48194	GIVEN	1108	2022-01-17 11:49:29.402
29087	1108-48196	GIVEN	1108	2022-01-17 04:39:14.779
11922	1104-48199	GIVEN	1104	2022-01-17 06:40:05.717
13073	1109-48200	GIVEN	1109	2022-01-17 12:53:14.820
3466	1106-48201	GIVEN	1106	2022-01-17 16:57:00.923
24712	1106-48220	GIVEN	1106	2022-01-17 08:26:51.486
3405	1105-48224	GIVEN	1105	2022-01-17 12:00:01.824
38745	1104-48241	GIVEN	1104	2022-01-17 22:26:06.360
19029	1108-48259	GIVEN	1108	2022-01-17 04:13:20.312
20812	1101-48284	GIVEN	1101	2022-01-17 08:42:20.490
23026	1107-48289	GIVEN	1107	2022-01-17 02:19:47.892
35297	1101-48290	GIVEN	1101	2022-01-17 04:15:03.337
4789	1100-48296	GIVEN	1100	2022-01-17 09:35:06.937
9169	1104-48299	GIVEN	1104	2022-01-17 17:31:53.135
2750	1105-48303	GIVEN	1105	2022-01-17 03:22:43.176
22263	1106-48311	GIVEN	1106	2022-01-17 09:29:08.180
39620	1103-48342	GIVEN	1103	2022-01-17 18:52:00.283
28721	1104-48349	GIVEN	1104	2022-01-17 13:08:49.901
18768	1109-48422	GIVEN	1109	2022-01-17 23:26:08.010
8487	1103-48459	GIVEN	1103	2022-01-17 11:07:14.577
30547	1108-48485	GIVEN	1108	2022-01-17 12:54:55.112
16690	1105-48495	GIVEN	1105	2022-01-17 12:58:48.411
7641	1101-48542	GIVEN	1101	2022-01-17 11:20:20.725
18662	1102-48569	GIVEN	1102	2022-01-17 16:38:35.699
24234	1103-48589	GIVEN	1103	2022-01-17 15:22:15.889
38532	1107-48593	GIVEN	1107	2022-01-17 08:41:11.129
24247	1105-48662	GIVEN	1105	2022-01-17 16:50:52.064
39708	1108-48672	GIVEN	1108	2022-01-17 04:53:10.990
24389	1107-48685	GIVEN	1107	2022-01-17 21:25:05.969
17573	1104-48759	GIVEN	1104	2022-01-17 21:16:56.126
37289	1105-48803	GIVEN	1105	2022-01-17 02:59:18.565
10801	1109-48845	GIVEN	1109	2022-01-17 19:20:04.117
28921	1105-48878	GIVEN	1105	2022-01-17 18:50:44.766
31683	1103-48889	GIVEN	1103	2022-01-17 16:24:59.621
33671	1105-48909	GIVEN	1105	2022-01-17 07:09:02.018
4994	1108-48931	GIVEN	1108	2022-01-17 18:18:10.309
36116	1108-48978	GIVEN	1108	2022-01-17 01:28:35.027
22832	1101-48991	GIVEN	1101	2022-01-17 04:28:19.338
38654	1106-48997	GIVEN	1106	2022-01-17 06:24:53.867
18015	1104-49005	GIVEN	1104	2022-01-17 03:07:04.163
39386	1104-49027	GIVEN	1104	2022-01-17 08:07:21.173
38593	1109-49056	GIVEN	1109	2022-01-17 15:26:59.035
11701	1102-49059	GIVEN	1102	2022-01-17 22:54:09.088
36092	1101-49061	GIVEN	1101	2022-01-17 05:11:42.441
5390	1100-49071	GIVEN	1100	2022-01-17 17:04:35.053
1120	1105-49075	GIVEN	1105	2022-01-17 04:55:41.051
21020	1108-49081	GIVEN	1108	2022-01-17 01:24:25.113
225	1105-49098	GIVEN	1105	2022-01-17 14:32:03.613
34231	1101-49106	GIVEN	1101	2022-01-17 10:58:12.045
9638	1107-49132	GIVEN	1107	2022-01-17 13:59:07.802
16706	1101-49159	GIVEN	1101	2022-01-17 12:18:13.867
22674	1106-49179	GIVEN	1106	2022-01-17 13:07:44.133
26973	1101-49201	GIVEN	1101	2022-01-17 02:21:58.394
32229	1106-49292	GIVEN	1106	2022-01-17 03:11:43.610
25186	1109-49336	GIVEN	1109	2022-01-17 20:59:27.689
9711	1108-49346	GIVEN	1108	2022-01-17 17:20:54.222
34945	1101-49348	GIVEN	1101	2022-01-17 23:51:04.622
31000	1109-49374	GIVEN	1109	2022-01-17 21:42:41.550
24879	1100-49384	GIVEN	1100	2022-01-17 06:57:41.669
2587	1107-49391	GIVEN	1107	2022-01-17 13:45:31.651
31136	1103-49428	GIVEN	1103	2022-01-17 19:55:09.007
37910	1104-49437	GIVEN	1104	2022-01-17 03:45:55.173
19609	1103-49462	GIVEN	1103	2022-01-17 00:17:39.771
36964	1107-49488	GIVEN	1107	2022-01-17 19:28:37.397
21590	1106-49614	GIVEN	1106	2022-01-17 15:04:34.977
38052	1106-49618	GIVEN	1106	2022-01-17 02:28:08.498
23858	1109-49623	GIVEN	1109	2022-01-17 17:22:52.059
9621	1100-49641	GIVEN	1100	2022-01-17 00:32:41.792
30451	1105-49645	GIVEN	1105	2022-01-17 08:47:11.643
26655	1103-49652	GIVEN	1103	2022-01-17 01:40:19.076
36955	1107-49711	GIVEN	1107	2022-01-17 03:27:51.302
3582	1101-49731	GIVEN	1101	2022-01-17 20:48:48.909
26750	1101-49736	GIVEN	1101	2022-01-17 08:31:21.800
35725	1104-49763	GIVEN	1104	2022-01-17 02:59:41.516
14521	1105-49769	GIVEN	1105	2022-01-17 19:13:02.367
38843	1105-49774	GIVEN	1105	2022-01-17 07:21:39.650
31112	1108-49827	GIVEN	1108	2022-01-17 06:29:27.632
947	1101-49835	GIVEN	1101	2022-01-17 01:11:02.683
14293	1101-49934	GIVEN	1101	2022-01-17 16:30:48.496
34209	1104-49966	GIVEN	1104	2022-01-17 08:19:25.713
28375	1101-49978	GIVEN	1101	2022-01-17 20:26:28.896
